,text,translation,sentiment,label
53,no one talk to me rn,nadie me habla rn,0.0036748663218876,entj
54,good lord almighty PLEASE,buen señor todopoderoso POR FAVOR,0.0056677755425308,entj
55,@msrryjggk can i pop in to steal some more materials? 😭✋🏻,@msrryjggk ¿puedo pasar a robar más materiales? 😭✋🏻,0.385952902670283,entj
56,@msrryjggk could not be me 🚶‍♂️✋🏻,@msrryjggk no podía ser yo 🚶‍♂️✋🏻,0.0069085834939235,entj
57,god 4 more finals and i’m done,dios 4 finales más y he terminado,0.0120502387933659,entj
58,someone asking me how i’m doing? babes i’m working 2 jobs and i’m a graphic design major in my last 2 finals week,¿alguien me pregunta cómo lo estoy haciendo? nenas estoy trabajando 2 puestos de trabajo y yo soy un diseño gráfico importante en mis últimos 2 finales de la semana,6.069425847425755e-05,entj
59,@captorvatiing OH MY GOD,@captorvatiing OH MI DIOS,0.120907248750405,entj
60,i’m gonna lose my mind someone get me outt this art history class my fucking god,me voy a volver loco que alguien me saque de esta clase de historia del arte dios mio,0.0001412125091551,entj
61,bro teachers who lock tests at 11 pm and not 12 am there is a special spot in hell for y’all 😐,bro profesores que cierran los exámenes a las 11 de la noche y no a las 12 de la mañana hay un lugar especial en el infierno para vosotros 😐,0.0010671680322666,entj
62,@gojokook idk how this happens 🚶‍♂️🚶‍♂️🚶‍♂️,@gojokook idk cómo sucede esto 🚶‍♂️🚶‍♂️🚶‍♂️,0.1019033050706814,entj
63,ayo whos genshin world can i drop into get some materials for ayatos sword PLS I WANNA LEVEL UP HIS SWORD ALREADY,ayo que mundo genshin puedo caer en conseguir algunos materiales para ayatos espada PLS QUIERO LEVEL UP SU ESPADA YA,0.4399649785125432,entj
64,SHES GONNA BE CRACKED FUCK FINALLY my first main gets all the love and attention she deserves,SHES GONNA BE CRACKED FUCK FINALLY my first main gets all the love and attention she deserves,0.8232975942751998,entj
65,ON A SOLO PULL?!?!? BABES,EN UN TIRÓN SOLO?!?!??? BABES,0.0965761653626291,entj
66,ayo lowkey nervous for this job interview i’m about to have 🕴,ayo lowkey nervioso por esta entrevista de trabajo que estoy a punto de tener 🕴,0.0057140281807421,entj
67,just had to share this in my timeline,sólo tenía que compartir esto en mi línea de tiempo,7.889924163268382e-05,entj
68,@msrryjggk god no,@msrryjggk dios no,0.0184866163070851,entj
69,gonna get back to my dorm and pass out fuck doing my plaster project,voy a volver a mi dormitorio y desmayarme haciendo mi proyecto de yeso,0.0853606327583759,entj
70,nah art school rlly sumn else sitting in a 4 hour photography critique my god it’s mind numbing,nah escuela de arte rlly sumn más sentado en una crítica de fotografía de 4 horas mi dios es adormecer la mente,0.0009732702524349,entj
71,god i want a cookie so fucking bad rn,dios quiero una galleta tan jodidamente mal rn,0.0025890800829772,entj
72,can’t believe i made a whole presentation in under 5 mins right before i had to present 🚶‍♂️🚶‍♂️🚶‍♂️,no me puedo creer que haya hecho una presentación entera en menos de 5 minutos justo antes de tener que presentar 🚶‍♂️🚶‍♂️🚶‍♂️,1.0912216452886436e-05,entj
73,just wanted to share after years of playing this game i got the card shoutout to love live,sólo quería compartir después de años de jugar a este juego me dieron la tarjeta shoutout al amor en vivo,5.989143122269193e-07,entj
74,still have not recovered 🚶‍♂️🚶‍♂️🚶‍♂️,todavía no se han recuperado 🚶‍♂️🚶‍♂️🚶‍♂️,0.0005971562286514,entj
75,absolutely devastated right now,absolutamente devastado ahora mismo,0.1256046663946742,entj
76,everyday i wake up-,todos los días me despierto...,0.3599330056213191,entj
77,maybe it’s time to become a xiao main bc this build was an accident 🧐,tal vez es hora de convertirse en un xiao principal bc esta construcción fue un accidente 🧐,0.0088566415161641,entj
78,@luminesarmy we all just want good artifacts 🧎‍♂️,@luminesarmy todos queremos buenos artefactos 🧎‍♂️,0.226523512957904,entj
79,@luminesarmy horrible every time 😔✋🏻,@luminesarmy horrible cada vez 😔✋🏻,5.6670785731900846e-05,entj
80,@msrryjggk no worries thank you so much again!!,¡¡¡@msrryjggk no te preocupes muchas gracias de nuevo!!!,0.0408519855399165,entj
81,@msrryjggk i already got u on there im micro 😭,@msrryjggk ya te tengo ahí im micro 😭,0.0671663249357431,entj
82,@msrryjggk PLS PLS PLS,@msrryjggk PLS PLS,0.4978922592055748,entj
83,@msrryjggk deadass,@msrryjggk deadass,0.4978922592055748,entj
84,@msrryjggk i’m fighting for my life rn in that domain it’s so bad 😭,@msrryjggk estoy luchando por mi vida rn en ese dominio es tan malo 😭,1.5188012877860608e-05,entj
85,@msrryjggk my ayato a mess rn 🧎‍♂️,@msrryjggk mi ayato un desastre rn 🧎‍♂️,0.0001199524688413,entj
86,@msrryjggk i’m jealous,@msrryjggk estoy celoso,0.310621335157665,entj
87,how the fuck do i fix my ayato build UGHHH his weapon isn’t even lvl yet bc i haven’t explored the chasm 🧎‍♂️,¿cómo diablos puedo arreglar mi ayato construir UGHHH su arma ni siquiera es lvl todavía bc no he explorado el abismo 🧎‍♂️,2.3023482549544307e-06,entj
88,i’m gonna explode i’m done artifact grinding,voy a explotar se acabó la molienda de artefactos,0.1119662950533021,entj
89,well at least xiao got some attention he deserves still need a better sands and a weapon bc i got no spears for him…,bueno al menos xiao tuvo algo de atencion que se merece todavia necesita una mejor arena y un arma bc i got no spears for him...,1.725871665667329e-05,entj
90,okay i’ll take it,"Está bien, lo tomaré.",0.6836136151762127,entj
91,at least one thing was good tonight,al menos una cosa fue buena esta noche,0.0173891693621112,entj
92,good LORD I DONT NEED THIS I JUST WANT A CRIT DMG CIRCLET,buena SEÑORA NO NECESITO ESTO SÓLO QUIERO UN CRIT DMG CIRCLETO,0.0180186055720833,entj
93,nah fr what do i do with this would it be a crime to give it to ayato,nah fr que hago con esto seria un delito dárselo a ayato,0.1180874200831266,entj
94,please I CANT I CANT,por favor NO PUEDO NO PUEDO,0.0008110922992964,entj
95,GENSHIN I AM ON MY LAST STRAW GIVE MR A CRIT DMG CIRCLET pLEASE 😀,GENSHIN ESTOY EN MI ÚLTIMA RAYA DAR MR A CRIT DMG CIRCLET pLEASE 😀,0.0125262715922938,entj
96,GOD FUCK I WANNA CRY,DIOS JODER QUIERO LLORAR,0.1085467431564038,entj
97,good lord PLEASE,buen señor POR FAVOR,0.0056677755425308,entj
98,@7love_d i’m gonna explode from pure joy if this happens 🥺,@7love_d voy a explotar de pura alegría si esto pasa 🥺,0.0106884068654334,entj
99,@msrryjggk he never crit for me to begin with on god he hates me 💀💀💀,@msrryjggk nunca crit para mí para empezar en dios él me odia 💀💀💀,1.1294709895917336e-05,entj
100,@msrryjggk about to rob my childes set bc rn my ayato has 4pc gladiator,@msrryjggk a punto de robar mi childes conjunto bc rn mi ayato tiene 4pc gladiador,0.0221191104176658,entj
101,@msrryjggk this way better then what i hve rn bc the new domain drop rate IS HORRIBLE and i got his weapon but this…,"@msrryjggk esta manera mejor que lo que tengo rn bc la nueva tasa de caída de dominio ES HORRIBLE y tengo su arma, pero esto...",1.885199237914219e-08,entj
102,@msrryjggk AS YOU SHOULD YAY CONGRATS!! definitely gonna be sneaking a look at ur build later if u post it 👁👁,@msrryjggk COMO DEBES YAY FELICIDADES!!! definitivamente va a ser a escondidas un vistazo a ur construir más tarde si u publicarlo 👁👁,0.0041863718349941,entj
103,@msrryjggk LETS GOOOOOOO ✨✨✨✨,@msrryjggk LETS GOOOOO ✨✨✨✨,0.4978922592055748,entj
104,@msrryjggk for my golden man 😎,@msrryjggk para mi hombre de oro 😎,0.0723525756165581,entj
105,help idk what the fuck i’m doing bc all i knew was physical dps zhongli now i’m trying burst 😭,Ayuda idk lo que mierda estoy haciendo bc todo lo que sabía era física dps zhongli ahora estoy tratando de ráfaga 😭,4.41615199085219e-05,entj
106,so trying to make a new build for zhongli and uh 😀,así que tratando de hacer una nueva construcción para zhongli y uh 😀,0.000105392712362,entj
107,@msrryjggk mhm mhm definitely bc my artifact luck rn is horrible ayato still doesn’t have a set 🚶‍♂️,@msrryjggk mhm mhm definitivamente bc mi suerte artefacto rn es horrible ayato todavía no tiene un conjunto 🚶‍♂️,2.369967041535769e-06,entj
108,@msrryjggk this was so hot,@msrryjggk esto era tan caliente,0.0557672526018741,entj
109,@msrryjggk i want him as a burst dps so i probably have to put petra and noblesse on him,@msrryjggk lo quiero como burst dps asi que probablemente tenga que ponerle petra y noblesse,0.0044954001930677,entj
110,@msrryjggk idk i might change it bc i had this set on him since i first got him in his first banner,@msrryjggk idk yo podría cambiarlo bc tuve este conjunto en él desde la primera vez que lo tengo en su primer banner,0.0004040051301551,entj
111,@msrryjggk 😀😀😀😀,@msrryjggk 😀😀😀😀,0.4978922592055748,entj
112,u know maybe i wouldn’t be upset about my zhongli if i gave him the right artifact set bc i got a full set of gladi…,"Sabes, tal vez no estaría molesto por mi Zhongli si le hubiera dado el conjunto de artefactos correcto, porque tengo un conjunto completo de gladi...",1.8195631970925187e-05,entj
113,@msrryjggk god damn 😔✋🏻,@msrryjggk maldita sea 😔✋🏻,0.4676435506819751,entj
114,bro what is going why is everyone getting back into homestuck rn WHAT IS GOING ON,hermano que esta pasando por que todo el mundo esta volviendo a homestuck rn QUE ESTA PASANDO,0.0002286787907444,entj
115,@ughtrivia this hurts,@ughtrivia esto duele,0.2369710931082333,entj
116,@ughtrivia WHAT THE HELL,@ughtrivia ¿QUÉ MIERDA?,0.4567399064042063,entj
117,the one time i wanna get a weapon on genshin they gotta pair it with the ugliest fuckinf claymore,la única vez que quiero conseguir un arma en genshin tienen que emparejarlo con el más feo claymore fuckinf,0.039323804404921,entj
118,y’all ever think of bread and tear up a little,alguna vez pensasteis en el pan y lagrimeasteis un poco,0.0035192982525556,entj
119,u know after some consideration i think i gatekeep myself in art and i don’t let myself experience other mediums or…,me gustaria saber que es lo que pasa en el mundo del arte y la cultura...,0.0004772281766359,entj
120,asking my parrot what music he wants to listen to and he only sings to bts songs man what have i done 🚶‍♂️,le pregunto a mi loro que musica quiere escuchar y solo canta canciones de bts hombre que he hecho 🚶‍♂️,1.225837920772734e-05,entj
121,lord have mercy this one edit i keep going back to look at GOT ME GOING STUPID,Señor ten piedad esta edición que sigo volviendo a mirar ME HIZO IR STUPID,0.0009596631622982,entj
122,apparently drinking too much water makes throw up um,aparentemente beber demasiada agua hace vomitar um,0.0961456976577027,entj
123,is the fucking discord app down or sumn why tf does it not wanna open,es la puta aplicación discordia abajo o sumn ¿por qué tf no quiere abrir,0.0046325942536925,entj
124,update hair looks fantastic but i lost my debit card so now i need to wait 2 weeks for that mf to come in the mail ⚰️,"actualizar el pelo se ve fantástico, pero he perdido mi tarjeta de débito por lo que ahora tengo que esperar 2 semanas para que mf para venir en el correo ⚰️",1.9852214094267387e-10,entj
125,AYO MY HAIR BE LOOKING FREH AND GOOD ASF,AYO MI PELO SE VE FREH Y BUENO ASF,0.0166574317480862,entj
126,i feel like i need a new twitter layout but people mostly recognize me with this 😐,siento que necesito un nuevo diseño de twitter pero la gente mayormente me reconoce con esto 😐,0.0068423426462623,entj
127,bruh my hair is about to look amazing or ima cry,bruh mi pelo está a punto de mirar increíble o ima llorar,0.2396706326097543,entj
128,ayo at the hair salon and my hair lady look appalled at how long my roots are sorry queen i had midterms 🚶‍♂️,ayo en la peluquería y mi señora del pelo mirar horrorizado por lo largo que mis raíces son lo siento reina tuve midterms 🚶‍♂️,9.642061198309612e-06,entj
129,currently re reading the great gatsby and why did nobody tell me how gay this shit was like i read this 5 years ago and never noticed tf,actualmente volver a leer el gran gatsby y por qué nadie me dijo lo gay esta mierda era como he leído esto hace 5 años y nunca se dio cuenta tf,3.279998600015974e-11,entj
130,@msrryjggk AS U SHOULD MHM GOOD LUCK!!!,¡¡¡@msrryjggk AS U SHOULD MHM GOOD LUCK!!!,0.4978922592055748,entj
131,only 2 ten pulls bruh what does this mean,sólo 2 diez tirones bruh lo que significa esto,0.0041725205413996,entj
132,@captorvatiing AAAA YES YES OFC,@captorvatiing AAAA SÍ SÍ OFC,0.3041233943377613,entj
133,@msrryjggk TY!!!,@msrryjggk ¡¡¡TÚ!!!,0.4978922592055748,entj
134,@kavan_19 😔😔😔😔,@kavan_19 😔😔😔😔,0.4978922592055748,entj
135,LETS FUCKING GOOOOOOOO I WON THE 50/50 AGAHAHAHAH,VAMOS JODEROOOOO HE GANADO EL 50/50 AGAHAHAHAH,0.2695095758601918,entj
136,now my roommate taking sexuality quizzes babes 😀,ahora mi compañera de piso haciendo test de sexualidad nenas 😀,0.1045508372504858,entj
137,nah nah nah my roommate saying i’m weird for wanting to fuck monty when she talking about legoshi from beastars ABS…,nah nah nah mi compañera de piso diciendo que soy raro por querer follarme a monty cuando ella hablando de legoshi de beastars ABS....,1.4790951920985534e-06,entj
138,just talking to my roommate about how i wanna fuck venom and she goes you know that’s more normal then wanting to f…,"me gustaria saber que es lo que pasa en el mundo de los videojuegos, pero me gustaria saber que es lo que pasa en el mundo de la...",7.787779263512805e-10,entj
139,@7love_d it was so worth waiting god i love this development 🥺,@7love_d valio la pena esperar dios me encanta este desarrollo 🥺,0.3236244662745682,entj
140,@7love_d FIANLLY I HAVE BEEN WAITING SO LONG AAAA 😭,@7love_d FIANLLY HE ESTADO ESPERANDO TANTO AAAA 😭,0.0228594496413977,entj
141,gonna sit through a 4 hour critique with no spotify and discord MY FUCKING GOD,va a sentarse a través de una crítica de 4 horas sin Spotify y discordia MI PUTO DIOS,3.2479482384434763e-05,entj
142,fucjing bombed my art history quiz makes me wanna kms my professor is horrible at wording shit,fucjing bombed my art history quiz makes me wanna kms my professor is horrible at wording shit,2.245764952162616e-05,entj
143,bro being in a critique for like 3 hours is mind numbing holy fuck art school rlly 🚶‍♂️✋🏻,hermano estar en una crítica de como 3 horas es adormecer la mente santa mierda escuela de arte rlly 🚶‍♂️✋🏻,0.2213997833709224,entj
144,@captorvatiing damn,@captorvatiing maldita sea,0.4676435506819751,entj
145,bro i just wanna go to starbucks with someone BUT EVERYONE EITHER WENT OR DONT WANMA GOO AAAAA,bro i just wanna go to starbucks with someone BUT EVERYONE EITHER WENT OR DONT WANMA GOO AAAAA,0.4978922592055748,entj
146,goddamn i rlly am tripping and i had two friends who had to witness that i am so sorry ⚰️,maldita sea estoy rlly tropezar y yo tenía dos amigos que tuvieron que presenciar que lo siento mucho ⚰️,1.192873792195676e-06,entj
147,how do you cope or move on from someone you used to love,¿cómo superar o seguir adelante con alguien a quien solías amar?,0.0092184349955389,entj
148,just did a love for myself and i was humbled gonna to cry now 🚶‍♂️,acaba de hacer un amor por mí mismo y yo era humilde va a llorar ahora 🚶‍♂️,0.0015189982741869,entj
149,u know whats nice all my college friends telling me happy birthday and spending time with me unlike some people i k…,me gustaria saber que es lo que mas me gusta de la gente que me conoce y que es lo que mas me gusta de mi...,4.564041685168872e-11,entj
150,@svkhphobic THANK YOUUUU,@svkhphobic GRACIASUUU,0.4978922592055748,entj
151,ayo guess what ITS MY BIRTHDAY,ayo adivina que ES MI CUMPLEAÑOS,0.4077805033884459,entj
152,he’s DRINKING BOBA MY GOD,está BEBIENDO BOBA DIOS MIO,0.1943378455540262,entj
153,nah the grip that male hydro user got on MEEEE FUCK,nah el agarre que hidro usuario masculino tiene en MEEEE FUCK,0.5435381859575714,entj
154,@msrryjggk nah i’m down bad bro for ayato,@msrryjggk nah estoy abajo mal hermano para ayato,0.0132027844456804,entj
155,IMA JUMP IMA JUMP AYATO SO FUCKDIFGKRJFINDDJ,IMA JUMP IMA JUMP AYATO SO FUCKDIFGKRJFINDDJ,0.4978922592055748,entj
156,just saw ayato leaks animations and i am so sorry for the women i will become when his banner comes out,acabo de ver las animaciones de ayato leaks y me da mucha pena la mujer en la que me voy a convertir cuando salga su banner,8.73721482546613e-05,entj
157,i just forgot to do my art history quiz and now i’m locked out of it bc it closes at 11pm BRUH COME ON,me olvidé de hacer mi examen de historia del arte y ahora estoy bloqueado fuera de él porque se cierra a las 11 pm BRUH Vamos,3.856393971096556e-06,entj
158,does my childe crit? no 🥰,¿mi hijo hace hematocrito? no 🥰,0.0082945652560579,entj
159,well WE GOT MORE OF HIS CONSTELLATION HEHEHE,bueno TENEMOS MAS DE SU CONSTELACION HEHEHE,0.0078433281249091,entj
160,another year and still havent bagged a valentine 🚶‍♂️,otro año y todavía no he embolsado un San Valentín 🚶‍♂️,0.0109655388229008,entj
161,so we gonna see toji and the kfc breakup in season 2 of jjk,así que vamos a ver toji y la ruptura kfc en la temporada 2 de jjk,0.0235273839729278,entj
162,no nothing will be able to prepare for what is gonna come in season 2 of jjk,nada será capaz de prepararse para lo que va a venir en la temporada 2 de jjk,4.386794768911061e-06,entj
163,that’s it goodnight yall 🚶‍♂️✋🏻,eso es todo buenas noches yall 🚶‍♂️✋🏻,0.1581892934992695,entj
164,spotify what the FUCK 😀,spotify what the FUCK 😀,0.8232975942751998,entj
165,ur joking THIS COMING ON SHUFFLE NAH MHSGSH,ur bromeando ESTO VIENE EN SHUFFLE NAH MHSGSH,0.0902315999027789,entj
166,i wanna cry so bad but my roommate sleeping 🕴,quiero llorar tanto pero mi compañero de cuarto durmiendo 🕴,0.0557920758647668,entj
167,one mitski song and i feel like a fucking raisin shit just makes me cry,una canción de mitski y me siento como una puta pasa de mierda me hace llorar,0.0006567666128903,entj
168,am i over this song absolutely not ITS JUST SO GOOD UGH FUCK,estoy sobre esta canción absolutamente no es tan bueno UGH FUCK,0.0040981872332655,entj
169,BRO I NEED TO PISS DO BAD AND MY ROOMMATE BEEN IN THE BATHROOM FOR AN HPUR BRO GET IMA PISS THE FLOOR,HERMANO NECESITO MEAR HACER MALO Y MI COMPAÑERO DE CUARTO ESTADO EN EL BAÑO PARA UN HERMANO HPUR CONSEGUIR IMA MEAR EL SUELO,0.0006302844915214,entj
170,the sudden impulse to ruin an exs life rn mhm,el repentino impulso de arruinar la vida de un ex rn mhm,0.2376713030791765,entj
171,why is that when i’m high no one texts me back 😔,por que cuando estoy drogado nadie me contesta los mensajes 😔,8.150478643866719e-06,entj
172,help i’m so high outta my mind idk if i can do my sociology hw,ayuda estoy tan drogado fuera de mi mente idk si puedo hacer mi sociología hw,0.002765527455505,entj
173,@captorvatiing YESSS,@captorvatiing YESSS,0.4978922592055748,entj
174,@captorvatiing as you should,@captorvatiing como debe ser,0.0488042611828215,entj
175,ayo tell me why i got invited to a kpop dance group and i cant even dance like ima just be a hype man and help with funds 😭✋🏻,ayo dime por qué me invitaron a un grupo de baile kpop y ni siquiera puedo bailar como ima sólo ser un hombre bombo y ayudar con los fondos 😭✋🏻,8.889425238506846e-11,entj
176,ok what the fuck listening to the new mitski album and i’m already getting teary-eyed,ok que mierda escuchando el nuevo disco de mitski y ya se me saltan las lagrimas,0.1266550030386539,entj
177,@msrryjggk yeah ⚰️,@msrryjggk sí ⚰️,0.3969751019913017,entj
178,@msrryjggk no yeah if i see his ass looking like childes ass idk what ima do 🧎‍♂️,"@msrryjggk no sí, si veo su culo mirando como childes culo idk lo que ima hacer 🧎‍♂️",0.0001228660325014,entj
179,ayo what people hating on ayatos design bc hes not looking like the fanart?? come on y’all bitches delusional he’s fine asf,ayo lo que la gente odiando en ayatos diseño bc hes no buscando como el fanart?? vamos y'all perras delirante que está bien asf,0.0096984403195234,entj
180,@msrryjggk 100% mhm mhm,@msrryjggk 100% mhm mhm,0.4978922592055748,entj
181,i love getting on twitter and my whole time line is ayato SO GOOD YEAHHH,me encanta entrar en twitter y toda mi linea de tiempo es ayato SO GOOD YEAHHH,0.0609840462779291,entj
182,yup zhongli i’m sorry but i’m dropping u for this man OH MY GOD AAAAAAAA,yup zhongli lo siento pero me estoy cayendo u para este hombre OH MI DIOS AAAAAAAA,9.502677068940811e-06,entj
183,my roommate was talking about liking sunny and i said u into clowns and then they talked about fucjing ronald mcdonald,mi compañero de cuarto estaba hablando de gustar soleado y me dijo u en payasos y luego hablaron de fucjing Ronald McDonald,4.041171250468718e-06,entj
184,bruh fucking first time back to like fully in class classes and why tf every professor assigning text book readings…,bruh puta primera vez de vuelta a como plenamente en las clases de clase y por qué tf cada profesor asignar lecturas de libros de texto ...,0.0070732555418843,entj
185,the amount of manga i got opened up on my laptop rn and trying to catch up on a bunch of series mf INSANE MY LAPTOP SOUNDS LIKE A ROCKET RN,la cantidad de manga que tengo abierto en mi portátil rn y tratando de ponerse al día en un montón de series mf INSANE MI LAPTOP SUENA COMO UN ROCKET RN,2.448420285195872e-05,entj
186,man i rlly want a hug rn,hombre rlly quiero un abrazo rn,0.076719770437095,entj
187,@captorvatiing damn fr,@captorvatiing maldito fr,0.4978922592055748,entj
188,@7love_d ah i’m excited to purchase and read it later thank god lol ☺️,@7love_d ah estoy emocionado de comprar y leer más tarde gracias a dios lol ☺️,0.0004578339340449,entj
